,identifier,latitude,longitude,date,T2M,RH2M,PRECTOTCORR
77,5002,29.4331123836046,-102.01010161812,2025-03-19,16.31,12.69,0.0
78,5002,29.4331123836046,-102.01010161812,2025-03-20,13.41,18.82,0.0
79,5002,29.4331123836046,-102.01010161812,2025-03-21,19.36,16.55,0.0
80,5002,29.4331123836046,-102.01010161812,2025-03-22,23.03,23.48,0.0
81,5002,29.4331123836046,-102.01010161812,2025-03-23,22.4,28.6,0.0
82,5002,29.4331123836046,-102.01010161812,2025-03-24,21.85,37.06,0.02
83,5002,29.4331123836046,-102.01010161812,2025-03-25,25.27,41.89,0.01
84,5002,29.4331123836046,-102.01010161812,2025-03-26,21.93,63.49,0.59
85,5002,29.4331123836046,-102.01010161812,2025-03-27,19.62,76.8,7.78
86,5002,29.4331123836046,-102.01010161812,2025-03-28,22.39,54.77,0.0
87,5002,29.4331123836046,-102.01010161812,2025-03-29,25.13,32.35,0.04
88,5002,29.4331123836046,-102.01010161812,2025-03-30,24.14,24.15,0.0
89,5002,29.4331123836046,-102.01010161812,2025-03-31,23.81,19.5,0.0
90,5002,29.4331123836046,-102.01010161812,2025-04-01,27.23,36.1,0.0
91,5002,29.4331123836046,-102.01010161812,2025-04-02,25.98,18.84,0.0
92,5002,29.4331123836046,-102.01010161812,2025-04-03,26.0,18.84,0.07
93,5002,29.4331123836046,-102.01010161812,2025-04-04,20.6,47.03,0.37
94,5002,29.4331123836046,-102.01010161812,2025-04-05,12.59,60.67,2.94
95,5002,29.4331123836046,-102.01010161812,2025-04-06,9.33,41.35,0.01
96,5002,29.4331123836046,-102.01010161812,2025-04-07,15.02,28.7,0.0
97,5002,29.4331123836046,-102.01010161812,2025-04-08,19.89,20.26,0.0
98,5002,29.4331123836046,-102.01010161812,2025-04-09,23.29,14.57,0.0
99,5002,29.4331123836046,-102.01010161812,2025-04-10,26.16,15.57,0.0
100,5002,29.4331123836046,-102.01010161812,2025-04-11,24.75,32.13,0.0
101,5002,29.4331123836046,-102.01010161812,2025-04-12,27.16,23.92,0.0
102,5002,29.4331123836046,-102.01010161812,2025-04-13,28.57,16.71,0.0
103,5002,29.4331123836046,-102.01010161812,2025-04-14,27.24,21.8,0.0
104,5002,29.4331123836046,-102.01010161812,2025-04-15,22.89,41.31,0.0
105,5002,29.4331123836046,-102.01010161812,2025-04-16,24.3,46.4,0.0
106,5002,29.4331123836046,-102.01010161812,2025-04-17,26.82,39.25,0.0
107,5002,29.4331123836046,-102.01010161812,2025-04-18,27.28,21.77,0.03
108,5002,29.4331123836046,-102.01010161812,2025-04-19,26.45,32.52,0.71
109,5002,29.4331123836046,-102.01010161812,2025-04-20,20.82,20.72,0.3
110,5002,29.4331123836046,-102.01010161812,2025-04-21,23.87,22.29,0.19
111,5002,29.4331123836046,-102.01010161812,2025-04-22,26.11,56.42,0.71
112,5002,29.4331123836046,-102.01010161812,2025-04-23,25.18,65.92,1.58
113,5002,29.4331123836046,-102.01010161812,2025-04-24,26.53,59.86,0.58
114,5002,29.4331123836046,-102.01010161812,2025-04-25,26.49,59.64,0.61
115,5002,29.4331123836046,-102.01010161812,2025-04-26,28.13,51.96,0.5
116,5002,29.4331123836046,-102.01010161812,2025-04-27,28.73,47.6,0.32
117,5002,29.4331123836046,-102.01010161812,2025-04-28,30.01,38.18,3.06
118,5002,29.4331123836046,-102.01010161812,2025-04-29,28.13,44.23,0.63
119,5002,29.4331123836046,-102.01010161812,2025-04-30,26.39,22.52,0.27
120,5002,29.4331123836046,-102.01010161812,2025-05-01,25.75,37.44,0.29
121,5002,29.4331123836046,-102.01010161812,2025-05-02,25.77,48.09,0.74
122,5002,29.4331123836046,-102.01010161812,2025-05-03,19.49,56.21,0.52
123,5002,29.4331123836046,-102.01010161812,2025-05-04,22.35,57.34,0.14
124,5002,29.4331123836046,-102.01010161812,2025-05-05,26.62,48.74,1.03
125,5002,29.4331123836046,-102.01010161812,2025-05-06,24.74,25.31,0.02
126,5002,29.4331123836046,-102.01010161812,2025-05-07,24.64,32.69,0.08
127,5002,29.4331123836046,-102.01010161812,2025-05-08,20.63,65.47,10.55
128,5002,29.4331123836046,-102.01010161812,2025-05-09,20.55,52.85,0.19
129,5002,29.4331123836046,-102.01010161812,2025-05-10,20.86,50.58,0.13
130,5002,29.4331123836046,-102.01010161812,2025-05-11,21.89,38.54,0.04
131,5002,29.4331123836046,-102.01010161812,2025-05-12,26.3,24.58,0.0
132,5002,29.4331123836046,-102.01010161812,2025-05-13,30.81,22.57,0.0
133,5002,29.4331123836046,-102.01010161812,2025-05-14,31.71,26.19,0.0
134,5002,29.4331123836046,-102.01010161812,2025-05-15,30.11,16.25,0.0
135,5002,29.4331123836046,-102.01010161812,2025-05-16,31.41,15.44,0.0
136,5002,29.4331123836046,-102.01010161812,2025-05-17,31.85,36.51,0.17
137,5002,29.4331123836046,-102.01010161812,2025-05-18,30.59,32.07,0.12
138,5002,29.4331123836046,-102.01010161812,2025-05-19,29.82,13.96,0.0
139,5002,29.4331123836046,-102.01010161812,2025-05-20,26.92,13.52,0.0
140,5002,29.4331123836046,-102.01010161812,2025-05-21,28.31,33.32,0.0
141,5002,29.4331123836046,-102.01010161812,2025-05-22,31.28,43.58,0.0
142,5002,29.4331123836046,-102.01010161812,2025-05-23,31.66,43.42,0.38
143,5002,29.4331123836046,-102.01010161812,2025-05-24,32.6,38.24,0.05
144,5002,29.4331123836046,-102.01010161812,2025-05-25,32.51,34.35,2.47
145,5002,29.4331123836046,-102.01010161812,2025-05-26,31.38,26.12,0.72
146,5002,29.4331123836046,-102.01010161812,2025-05-27,28.26,59.34,0.84
147,5002,29.4331123836046,-102.01010161812,2025-05-28,27.61,56.85,1.69
148,5002,29.4331123836046,-102.01010161812,2025-05-29,28.97,56.12,1.66
149,5002,29.4331123836046,-102.01010161812,2025-05-30,26.0,66.13,1.96
150,5002,29.4331123836046,-102.01010161812,2025-05-31,27.55,50.11,0.13
151,5002,29.4331123836046,-102.01010161812,2025-06-01,30.36,41.3,0.0
152,5002,29.4331123836046,-102.01010161812,2025-06-02,30.37,48.71,3.97
153,5002,29.4331123836046,-102.01010161812,2025-06-03,30.91,46.76,0.22
154,5002,29.4331123836046,-102.01010161812,2025-06-04,29.89,58.06,3.1
155,5002,29.4331123836046,-102.01010161812,2025-06-05,29.35,55.17,2.36
156,5002,29.4331123836046,-102.01010161812,2025-06-06,29.8,50.93,0.79
157,5002,29.4331123836046,-102.01010161812,2025-06-07,32.07,44.83,0.01
158,5002,29.4331123836046,-102.01010161812,2025-06-08,32.7,41.48,0.25
159,5002,29.4331123836046,-102.01010161812,2025-06-09,30.89,45.91,1.25
160,5002,29.4331123836046,-102.01010161812,2025-06-10,28.78,55.71,12.12
161,5002,29.4331123836046,-102.01010161812,2025-06-11,27.59,59.72,2.4
162,5002,29.4331123836046,-102.01010161812,2025-06-12,28.52,57.94,0.02
163,5002,29.4331123836046,-102.01010161812,2025-06-13,30.5,53.53,0.01
164,5002,29.4331123836046,-102.01010161812,2025-06-14,30.89,51.0,0.0
165,5002,29.4331123836046,-102.01010161812,2025-06-15,30.54,49.25,0.36
166,5002,29.4331123836046,-102.01010161812,2025-06-16,31.32,42.35,0.03
167,5002,29.4331123836046,-102.01010161812,2025-06-17,31.62,38.28,0.0
168,5002,29.4331123836046,-102.01010161812,2025-06-18,32.35,38.42,0.0
169,5002,29.4331123836046,-102.01010161812,2025-06-19,29.84,52.73,0.0
170,5002,29.4331123836046,-102.01010161812,2025-06-20,30.23,47.9,0.0
171,5002,29.4331123836046,-102.01010161812,2025-06-21,28.5,52.71,0.0
172,5002,29.4331123836046,-102.01010161812,2025-06-22,28.56,52.94,0.16
173,5002,29.4331123836046,-102.01010161812,2025-06-23,29.68,50.84,3.02
174,5002,29.4331123836046,-102.01010161812,2025-06-24,28.89,51.65,0.34
175,5002,29.4331123836046,-102.01010161812,2025-06-25,29.03,48.94,2.29
176,5002,29.4331123836046,-102.01010161812,2025-06-26,29.47,46.57,0.08
177,5002,29.4331123836046,-102.01010161812,2025-06-27,29.64,43.82,2.1
178,5002,29.4331123836046,-102.01010161812,2025-06-28,30.41,44.19,0.1
179,5002,29.4331123836046,-102.01010161812,2025-06-29,30.46,45.21,0.86
180,5002,29.4331123836046,-102.01010161812,2025-06-30,27.35,60.18,0.09
181,5002,29.4331123836046,-102.01010161812,2025-07-01,25.92,64.13,1.15
182,5002,29.4331123836046,-102.01010161812,2025-07-02,24.77,74.19,7.57
183,5002,29.4331123836046,-102.01010161812,2025-07-03,26.61,72.49,7.04
184,5002,29.4331123836046,-102.01010161812,2025-07-04,28.35,61.34,0.7
185,5002,29.4331123836046,-102.01010161812,2025-07-05,30.94,53.44,0.06
186,5002,29.4331123836046,-102.01010161812,2025-07-06,28.39,63.36,0.71
187,5002,29.4331123836046,-102.01010161812,2025-07-07,28.64,58.97,0.35
188,5002,29.4331123836046,-102.01010161812,2025-07-08,29.19,53.43,0.08
189,5002,29.4331123836046,-102.01010161812,2025-07-09,29.27,49.68,0.06
190,5002,29.4331123836046,-102.01010161812,2025-07-10,29.86,42.42,0.0
191,5002,29.4331123836046,-102.01010161812,2025-07-11,30.93,45.16,0.0
192,5002,29.4331123836046,-102.01010161812,2025-07-12,30.21,52.43,0.61
193,5002,29.4331123836046,-102.01010161812,2025-07-13,27.61,60.96,2.56
194,5002,29.4331123836046,-102.01010161812,2025-07-14,25.81,70.14,3.15
195,5002,29.4331123836046,-102.01010161812,2025-07-15,27.46,62.05,0.13
196,5002,29.4331123836046,-102.01010161812,2025-07-16,29.74,49.8,0.05
197,5002,29.4331123836046,-102.01010161812,2025-07-17,30.64,44.83,0.04
198,5002,29.4331123836046,-102.01010161812,2025-07-18,30.27,39.31,0.0
199,5002,29.4331123836046,-102.01010161812,2025-07-19,30.73,39.58,0.0
200,5002,29.4331123836046,-102.01010161812,2025-07-20,31.33,43.69,0.0
201,5002,29.4331123836046,-102.01010161812,2025-07-21,29.45,47.04,1.2
202,5002,29.4331123836046,-102.01010161812,2025-07-22,28.03,56.66,14.61
203,5002,29.4331123836046,-102.01010161812,2025-07-23,29.31,55.68,2.54
204,5002,29.4331123836046,-102.01010161812,2025-07-24,31.17,46.41,0.06
205,5002,29.4331123836046,-102.01010161812,2025-07-25,31.26,45.79,0.7
206,5002,29.4331123836046,-102.01010161812,2025-07-26,29.57,51.62,0.02
207,5002,29.4331123836046,-102.01010161812,2025-07-27,28.12,54.51,0.11
208,5002,29.4331123836046,-102.01010161812,2025-07-28,29.25,48.94,0.0
209,5002,29.4331123836046,-102.01010161812,2025-07-29,29.97,34.87,0.0
210,5002,29.4331123836046,-102.01010161812,2025-07-30,30.0,27.04,0.0
211,5002,29.4331123836046,-102.01010161812,2025-07-31,31.38,31.92,0.0
212,5002,29.4331123836046,-102.01010161812,2025-08-01,31.94,36.95,0.11
213,5002,29.4331123836046,-102.01010161812,2025-08-02,31.87,37.67,0.04
214,5002,29.4331123836046,-102.01010161812,2025-08-03,32.81,36.53,0.01
215,5002,29.4331123836046,-102.01010161812,2025-08-04,34.07,34.01,0.64
216,5002,29.4331123836046,-102.01010161812,2025-08-05,31.94,40.04,0.11
217,5002,29.4331123836046,-102.01010161812,2025-08-06,31.07,40.88,0.0
218,5002,29.4331123836046,-102.01010161812,2025-08-07,31.35,41.06,0.0
219,5002,29.4331123836046,-102.01010161812,2025-08-08,32.08,36.4,0.0
220,5002,29.4331123836046,-102.01010161812,2025-08-09,32.09,34.88,0.0
221,5002,29.4331123836046,-102.01010161812,2025-08-10,31.5,36.88,0.0
222,5002,29.4331123836046,-102.01010161812,2025-08-11,30.64,43.78,0.13
223,5002,29.4331123836046,-102.01010161812,2025-08-12,31.96,37.35,0.17
224,5002,29.4331123836046,-102.01010161812,2025-08-13,32.05,38.0,0.02
225,5002,29.4331123836046,-102.01010161812,2025-08-14,32.98,36.04,0.05
226,5002,29.4331123836046,-102.01010161812,2025-08-15,31.88,41.95,0.0
227,5002,29.4331123836046,-102.01010161812,2025-08-16,31.7,44.23,0.13
228,5002,29.4331123836046,-102.01010161812,2025-08-17,32.19,38.87,0.0
229,5002,29.4331123836046,-102.01010161812,2025-08-18,32.31,36.68,1.38
230,5002,29.4331123836046,-102.01010161812,2025-08-19,30.42,41.79,1.2
231,5002,29.4331123836046,-102.01010161812,2025-08-20,30.54,39.21,0.12
232,5002,29.4331123836046,-102.01010161812,2025-08-21,28.77,46.72,0.69
233,5002,29.4331123836046,-102.01010161812,2025-08-22,29.91,43.0,0.11
234,5002,29.4331123836046,-102.01010161812,2025-08-23,29.52,42.56,0.02
235,5002,29.4331123836046,-102.01010161812,2025-08-24,29.17,37.59,0.0
236,5002,29.4331123836046,-102.01010161812,2025-08-25,30.15,37.4,0.0
237,5002,29.4331123836046,-102.01010161812,2025-08-26,29.69,46.75,0.86
238,5002,29.4331123836046,-102.01010161812,2025-08-27,29.06,51.51,5.19
239,5002,29.4331123836046,-102.01010161812,2025-08-28,31.2,41.48,0.01
240,5002,29.4331123836046,-102.01010161812,2025-08-29,32.27,35.95,0.23
241,5002,29.4331123836046,-102.01010161812,2025-08-30,31.76,37.96,1.25
242,5002,29.4331123836046,-102.01010161812,2025-08-31,30.53,43.89,1.34
243,5002,29.4331123836046,-102.01010161812,2025-09-01,25.87,67.97,3.91
244,5002,29.4331123836046,-102.01010161812,2025-09-02,27.59,49.57,0.01
245,5002,29.4331123836046,-102.01010161812,2025-09-03,28.05,37.98,0.0
246,5002,29.4331123836046,-102.01010161812,2025-09-04,29.03,31.48,0.0
247,5002,29.4331123836046,-102.01010161812,2025-09-05,28.7,40.62,0.0
248,5002,29.4331123836046,-102.01010161812,2025-09-06,25.91,58.4,6.64
249,5002,29.4331123836046,-102.01010161812,2025-09-07,24.05,78.85,8.01
250,5002,29.4331123836046,-102.01010161812,2025-09-08,24.32,73.28,0.84
251,5002,29.4331123836046,-102.01010161812,2025-09-09,25.82,65.26,0.54
252,5002,29.4331123836046,-102.01010161812,2025-09-10,26.15,60.54,0.0
253,5002,29.4331123836046,-102.01010161812,2025-09-11,26.36,57.47,0.04
254,5002,29.4331123836046,-102.01010161812,2025-09-12,26.49,58.61,0.22
255,5002,29.4331123836046,-102.01010161812,2025-09-13,26.67,61.6,1.51
256,5002,29.4331123836046,-102.01010161812,2025-09-14,24.86,70.52,2.54
257,5002,29.4331123836046,-102.01010161812,2025-09-15,25.57,60.23,0.0
258,5002,29.4331123836046,-102.01010161812,2025-09-16,24.98,58.45,0.16
259,5002,29.4331123836046,-102.01010161812,2025-09-17,25.35,53.17,0.0
260,5002,29.4331123836046,-102.01010161812,2025-09-18,25.39,62.29,1.51
261,5002,29.4331123836046,-102.01010161812,2025-09-19,25.71,59.95,0.0
262,5002,29.4331123836046,-102.01010161812,2025-09-20,26.23,62.43,3.62
263,5002,29.4331123836046,-102.01010161812,2025-09-21,27.68,59.17,0.1
264,5002,29.4331123836046,-102.01010161812,2025-09-22,28.74,54.07,0.25
265,5002,29.4331123836046,-102.01010161812,2025-09-23,29.36,53.28,1.72
266,5002,29.4331123836046,-102.01010161812,2025-09-24,26.68,65.43,4.79
267,5002,29.4331123836046,-102.01010161812,2025-09-25,25.35,54.84,0.46
268,5001,27.1224198342293,-101.245722896885,2025-01-01,13.51,48.68,0.0
269,5001,27.1224198342293,-101.245722896885,2025-01-02,15.57,61.36,0.0
270,5001,27.1224198342293,-101.245722896885,2025-01-03,16.07,72.13,0.0
271,5001,27.1224198342293,-101.245722896885,2025-01-04,18.79,62.53,0.0
272,5001,27.1224198342293,-101.245722896885,2025-01-05,18.47,29.49,0.0
273,5001,27.1224198342293,-101.245722896885,2025-01-06,7.46,31.87,0.0
274,5001,27.1224198342293,-101.245722896885,2025-01-07,5.22,35.73,0.0
275,5001,27.1224198342293,-101.245722896885,2025-01-08,3.56,44.74,0.0
276,5001,27.1224198342293,-101.245722896885,2025-01-09,5.18,64.85,5.21
277,5001,27.1224198342293,-101.245722896885,2025-01-10,5.43,58.37,0.28
278,5001,27.1224198342293,-101.245722896885,2025-01-11,8.66,48.44,0.0
279,5001,27.1224198342293,-101.245722896885,2025-01-12,11.15,51.56,0.0
280,5001,27.1224198342293,-101.245722896885,2025-01-13,8.55,58.82,0.0
281,5001,27.1224198342293,-101.245722896885,2025-01-14,8.12,61.21,0.0
282,5001,27.1224198342293,-101.245722896885,2025-01-15,9.59,67.88,0.01
283,5001,27.1224198342293,-101.245722896885,2025-01-16,12.39,63.31,0.0
284,5001,27.1224198342293,-101.245722896885,2025-01-17,18.42,45.86,0.0
285,5001,27.1224198342293,-101.245722896885,2025-01-18,17.48,25.22,0.0
286,5001,27.1224198342293,-101.245722896885,2025-01-19,4.55,44.12,0.0
287,5001,27.1224198342293,-101.245722896885,2025-01-20,2.76,46.16,0.0
288,5001,27.1224198342293,-101.245722896885,2025-01-21,-0.11,47.05,0.27
289,5001,27.1224198342293,-101.245722896885,2025-01-22,5.51,40.17,0.0
290,5001,27.1224198342293,-101.245722896885,2025-01-23,6.46,39.8,0.0
291,5001,27.1224198342293,-101.245722896885,2025-01-24,7.3,32.27,0.0
292,5001,27.1224198342293,-101.245722896885,2025-01-25,12.65,41.22,0.0
293,5001,27.1224198342293,-101.245722896885,2025-01-26,16.85,45.98,0.0
294,5001,27.1224198342293,-101.245722896885,2025-01-27,13.22,70.09,0.0
295,5001,27.1224198342293,-101.245722896885,2025-01-28,13.97,75.79,0.0
296,5001,27.1224198342293,-101.245722896885,2025-01-29,19.07,55.26,0.0
297,5001,27.1224198342293,-101.245722896885,2025-01-30,16.65,26.02,0.0
298,5001,27.1224198342293,-101.245722896885,2025-01-31,15.53,18.49,0.0
299,5001,27.1224198342293,-101.245722896885,2025-02-01,16.4,24.99,0.0
300,5001,27.1224198342293,-101.245722896885,2025-02-02,19.09,29.15,0.0
301,5001,27.1224198342293,-101.245722896885,2025-02-03,20.54,27.16,0.0
302,5001,27.1224198342293,-101.245722896885,2025-02-04,21.31,55.83,0.0
303,5001,27.1224198342293,-101.245722896885,2025-02-05,21.64,61.96,0.0
304,5001,27.1224198342293,-101.245722896885,2025-02-06,23.31,47.37,0.0
305,5001,27.1224198342293,-101.245722896885,2025-02-07,23.8,46.7,0.0
306,5001,27.1224198342293,-101.245722896885,2025-02-08,23.71,41.65,0.0
307,5001,27.1224198342293,-101.245722896885,2025-02-09,22.95,43.59,0.0
308,5001,27.1224198342293,-101.245722896885,2025-02-10,21.75,64.49,0.0
309,5001,27.1224198342293,-101.245722896885,2025-02-11,23.59,50.47,0.0
310,5001,27.1224198342293,-101.245722896885,2025-02-12,23.04,29.43,0.0
311,5001,27.1224198342293,-101.245722896885,2025-02-13,12.91,49.86,0.0
312,5001,27.1224198342293,-101.245722896885,2025-02-14,15.61,47.48,0.0
313,5001,27.1224198342293,-101.245722896885,2025-02-15,21.2,25.25,0.0
314,5001,27.1224198342293,-101.245722896885,2025-02-16,15.81,27.39,0.0
315,5001,27.1224198342293,-101.245722896885,2025-02-17,14.73,42.66,0.0
316,5001,27.1224198342293,-101.245722896885,2025-02-18,20.1,30.35,0.18
317,5001,27.1224198342293,-101.245722896885,2025-02-19,5.68,52.23,5.11
318,5001,27.1224198342293,-101.245722896885,2025-02-20,2.67,50.19,0.0
319,5001,27.1224198342293,-101.245722896885,2025-02-21,4.77,55.02,0.0
320,5001,27.1224198342293,-101.245722896885,2025-02-22,6.18,65.5,0.01
321,5001,27.1224198342293,-101.245722896885,2025-02-23,15.34,40.54,0.0
322,5001,27.1224198342293,-101.245722896885,2025-02-24,18.55,17.79,0.0
323,5001,27.1224198342293,-101.245722896885,2025-02-25,21.0,15.59,0.0
324,5001,27.1224198342293,-101.245722896885,2025-02-26,20.75,28.79,0.0
325,5001,27.1224198342293,-101.245722896885,2025-02-27,17.23,60.25,0.0
326,5001,27.1224198342293,-101.245722896885,2025-02-28,17.72,60.88,0.0
327,5001,27.1224198342293,-101.245722896885,2025-03-01,22.07,55.1,0.0
328,5001,27.1224198342293,-101.245722896885,2025-03-02,24.18,48.57,0.0
329,5001,27.1224198342293,-101.245722896885,2025-03-03,25.47,34.53,0.0
330,5001,27.1224198342293,-101.245722896885,2025-03-04,20.48,11.53,0.0
331,5001,27.1224198342293,-101.245722896885,2025-03-05,18.89,15.57,0.0
332,5001,27.1224198342293,-101.245722896885,2025-03-06,21.21,31.01,0.0
333,5001,27.1224198342293,-101.245722896885,2025-03-07,25.28,16.06,0.0
334,5001,27.1224198342293,-101.245722896885,2025-03-08,21.23,18.42,0.0
335,5001,27.1224198342293,-101.245722896885,2025-03-09,15.97,21.55,0.0
336,5001,27.1224198342293,-101.245722896885,2025-03-10,17.19,23.25,0.0
337,5001,27.1224198342293,-101.245722896885,2025-03-11,21.38,17.23,0.0
338,5001,27.1224198342293,-101.245722896885,2025-03-12,23.85,10.51,0.0
339,5001,27.1224198342293,-101.245722896885,2025-03-13,24.5,10.8,0.0
340,5001,27.1224198342293,-101.245722896885,2025-03-14,25.49,11.9,0.0
341,5001,27.1224198342293,-101.245722896885,2025-03-15,21.16,18.49,0.0
342,5001,27.1224198342293,-101.245722896885,2025-03-16,18.73,18.26,0.0
343,5001,27.1224198342293,-101.245722896885,2025-03-17,21.2,18.38,0.0
344,5001,27.1224198342293,-101.245722896885,2025-03-18,24.75,21.9,0.0
345,5001,27.1224198342293,-101.245722896885,2025-03-19,20.67,9.92,0.0
346,5001,27.1224198342293,-101.245722896885,2025-03-20,14.93,17.43,0.0
347,5001,27.1224198342293,-101.245722896885,2025-03-21,19.43,24.95,0.0
